ID,rating,review,product,price,ttr,words_per_t_unit,words_per_clauses,flesch_reading_ease,l2sca_W,l2sca_S,l2sca_VP,l2sca_C,l2sca_T,l2sca_DC,l2sca_CT,l2sca_CP,l2sca_CN,l2sca_MLS,l2sca_MLT,l2sca_MLC,l2sca_C/S,l2sca_VP/T,l2sca_C/T,l2sca_DC/C,l2sca_DC/T,l2sca_T/S,l2sca_CT/T,l2sca_CP/T,l2sca_CP/C,l2sca_CN/T,l2sca_CN/C,lca_wordtypes,lca_swordtypes,lca_lextypes,lca_slextypes,lca_wordtokens,lca_swordtokens,lca_lextokens,lca_slextokens,lca_ld,lca_ls1,lca_ls2,lca_vs1,lca_vs2,lca_cvs1,lca_ndw,lca_ndwz,lca_ndwerz,lca_ndwesz,lca_ttr,lca_msttr,lca_cttr,lca_rttr,lca_logttr,lca_uber,lca_lv,lca_vv1,lca_svv1,lca_cvv1,lca_vv2,lca_nv,lca_adjv,lca_advv,lca_modv
B0039L31JY,3.0,ive bought  of these keycards both times i have had to have someone help me with the download  on this download i spent probably  hours total on the phone with microsoft they were not happy to provide assistance with  they really wanted me to go to office  or at a bare minimum office   i suggest if you buy one of these do it quick because the microsoft support was pretty sucky  i was able to get the product to work but it wasnt a good experienceno fault to this vendor they provided just as they promised  microsoft sucks and im unfortunately stuck with them,microsoft office home amp student  key card  ,138.5,0.7019230769230769,104.0,7.428571428571429,-25.63,104,1,20,14,1,8,1,1,10,104.0,104.0,7.4286,14.0,20.0,14.0,0.5714,8.0,1.0,1.0,1.0,0.0714,10.0,0.7143,48,16,44,16,60,19,52,19,0.87,0.37,0.33,0.11,0.22,0.33,48,40,41.5,40.2,0.8,0.8,4.38,6.2,0.95,32.63,0.85,0.94,16.06,2.83,0.33,0.81,0.13,0.08,0.21
B013X956R6,1.0,i received this antivirus software two days ago i install it on my labtop i download norton eraser to check my errors it tells me to put my computer at a restore point so i did now my antivirus does not show up on my computer  i call support they tell me i have to pay  dollars in order for it show up on my hard drive  ive should have paid attention to the reviews before i bought it  do not buy this antivirus software it a scam,norton security premium   device key card   ready,58.41,0.6477272727272727,88.0,8.0,7.54,88,1,15,11,1,9,1,0,12,88.0,88.0,8.0,11.0,15.0,11.0,0.8182,9.0,1.0,1.0,0.0,0.0,12.0,1.0909,36,10,29,8,55,12,44,10,0.8,0.23,0.28,0.12,0.24,0.34,36,35,33.5,34.4,0.65,0.7,3.43,4.85,0.89,16.46,0.66,0.65,7.12,1.89,0.25,0.71,0.05,0.0,0.05
B001F5VBRU,5.0,ok written as a first reviewer but still reviewing im wiped out by the finally open pc apps that this is running without any problems but im pushin itrun windows finally well while running os x but youll require a newer faster intelbased apple for speed ad stamina  a bit slower on the startup but expected for me running windows apps from work at home is a very big deal and here we are running fineive received emails from people moving up from an earlier version of vmware but really no problems on my new mb at all but sooner or later i push em and ill certainly rewrite any review if and when i find a fatal flawusing addons like the gps system i use but relied on my wifes laptop pc for is now under my controlusing some of the photo priniting stuff that kodak made that works so well on her pc runs on my mb so far so goodexcellent tech support to fix anything my install was my stupidity but now aok and so all said ill be cutting through pc apps and docs for awhile to keep seeing it all on my own apple turfapple is superior vm fusion is awesome,vmware fusion  old version,9.34,0.6699029126213593,206.0,14.714285714285714,-120.7,206,1,20,14,1,11,1,7,27,206.0,206.0,14.7143,14.0,20.0,14.0,0.7857,11.0,1.0,1.0,7.0,0.5,27.0,1.9286,99,46,90,44,132,54,112,52,0.85,0.46,0.46,0.28,1.96,0.99,99,41,42.3,44.6,0.75,0.86,6.09,8.62,0.94,35.99,0.8,0.84,17.64,2.97,0.19,0.82,0.21,0.07,0.28
B000HCZ8EO,5.0,we love this version of office because it allows the two of us in our family to use it with our new computersrunning vista  word verision is compatible with all other programs lots of help screens many aids to writing revising  the excel portion is easy to use and provides lots of assistance on templates formulae etc much more complete coverage than earlier versions of word and excel,microsoft office home and student  old version,149.99,0.7647058823529411,68.0,17.0,10.92,68,1,8,4,1,3,1,2,14,68.0,68.0,17.0,4.0,8.0,4.0,0.75,3.0,1.0,1.0,2.0,0.5,14.0,3.5,35,11,31,11,41,12,36,12,0.88,0.33,0.31,0.33,1.0,0.71,35,35,35.0,35.0,0.85,0.85,3.87,5.47,0.96,37.85,0.86,0.89,7.11,1.89,0.22,0.84,0.22,0.0,0.22
B015724RQI,3.0,i bought it thinking i would be able to use the parental control features in my kids chromebooks but this is not compatible with chromebooks i understand that the anti virus and malware features are not required in a chromebook per say but i was hoping to us its parental filtering and limit features i wished their description would have mentioned that before i bought it,norton security premium ndash  devices ndash  year subscription  instant download   ready,54.99,0.7121212121212122,66.0,6.6,21.41,66,1,12,10,1,4,1,2,8,66.0,66.0,6.6,10.0,12.0,10.0,0.4,4.0,1.0,1.0,2.0,0.2,8.0,0.8,27,9,24,9,41,11,34,11,0.83,0.32,0.33,0.09,0.09,0.21,27,27,27.0,27.0,0.66,0.66,2.98,4.22,0.89,14.34,0.71,0.91,9.09,2.13,0.29,0.71,0.15,0.0,0.15
B00FFIO0NA,5.0,i have rental properties and turbo tax premier was the answer for me it walked me through everything easily and setup all my schedules like they should be about  years ago i had an accountant setup our farm and do our taxes  years later i decided to do it in turbo tax it found an error in the depreciation schedule that the accountant setup i had to file amended taxes and received refunds for both years i will always use turbo tax its so easy and thorough,turbotax premier fed  efile  state  old version,89.99,0.6551724137931034,87.0,9.666666666666666,0.09,87,1,12,9,1,4,1,5,5,87.0,87.0,9.6667,9.0,12.0,9.0,0.4444,4.0,1.0,1.0,5.0,0.5556,5.0,0.5556,32,10,26,10,52,16,41,16,0.79,0.39,0.31,0.18,0.36,0.43,32,30,31.4,31.0,0.62,0.6,3.14,4.44,0.88,13.97,0.63,0.91,9.09,2.13,0.24,0.59,0.12,0.0,0.12
B002VPE3FK,5.0,ive used turbo tax for years with cdrom installation now my cdrom no longer works and it was very helpful to me to be able to download turbotax i understand the one reviewers concern about amazons proprietary installer but i had no problems at all and am very grateful that the download is available everything went very smoothly,turbotax deluxe federal  state  federal efile  download old version,42.82,0.8275862068965517,58.0,9.666666666666666,29.53,58,1,9,6,1,2,1,1,2,58.0,58.0,9.6667,6.0,9.0,6.0,0.3333,2.0,1.0,1.0,1.0,0.1667,2.0,0.3333,32,14,27,13,40,16,32,15,0.8,0.47,0.44,0.4,0.8,0.63,32,32,32.0,32.0,0.8,0.8,3.58,5.06,0.94,26.48,0.84,1.0,5.0,1.58,0.16,0.94,0.22,0.06,0.28
B0013O54OE,1.0,i tried installing this on a somewhat older laptop but which should have met the criteria for vista the result was less than stellar it took me three tries before it fully finished the install taking almost three hoursbut the fun really started when it finished the install as all of a sudden it decided that it wouldnt recognize the hardware for my motherboard based ethernet or my video configuration it defaulted to the generic video driver searching for the appropriate ethernet files on another computer as i obviously couldnt access the net with the laptop was an exercise in frustration when i did finally find what i thought were the right driver files i placed them on a ramstick and tried to transfer them to the laptop  nope vista didnt recognize the ramstick as a viable drivehaving now invested almost a full day trying to get this to work i finally gave up and reinstalled my xp operating system until microsoft gets a lot more support for legacy hardware and comes complete with at least default drivers that can give at least minimal functionality with such hardware i recommend that this os be avoidedreviewed by patrick shepherd hyperpat,windows vista home premium with  old version,65.31,0.6432160804020101,199.0,9.476190476190476,-122.06,199,1,29,21,1,16,1,4,23,199.0,199.0,9.4762,21.0,29.0,21.0,0.7619,16.0,1.0,1.0,4.0,0.1905,23.0,1.0952,87,34,80,33,120,43,109,42,0.91,0.39,0.39,0.2,1.4,0.84,87,43,42.8,41.1,0.72,0.84,5.62,7.94,0.93,30.95,0.73,0.8,22.4,3.35,0.26,0.71,0.17,0.03,0.2
B0009WA0P4,5.0,having bought a new computer we were faced with purchasing software that would allow us to operate as seamlessly and effortlessly as possible  microsoft office student and teacher edition  allowed us to install the software on both the new and the old computers it can actually be installed on up to  computers in your home  now the kids can do homework share documents with others etc  and microsoft outlook has a great junkmail filtering feature that provides an added sense of security thats so important when you have kids  i highly recommend it,microsoft office student and teacher edition  old version,105.0,0.7741935483870968,inf,11.625,-22.93,93,1,11,8,0,6,0,2,10,93.0,0.0,11.625,8.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.25,0.0,1.25,45,13,41,13,55,14,48,14,0.87,0.29,0.29,0.23,0.69,0.59,45,42,41.2,42.3,0.82,0.84,4.29,6.07,0.95,34.75,0.85,0.92,11.08,2.35,0.25,0.82,0.15,0.08,0.23
B008XAXAC4,5.0,the same thing in a nutshell as microsoft office but for absolutely free i appreciate that people put the effort into software like that some would argue that it is even better but i think that office does offer a cleaner experience otherwise great product and there isnt much reason to spring  for office anymore,apache openoffice  open source download,0.0,0.8181818181818182,18.333333333333332,7.857142857142857,24.11,55,1,8,7,3,4,2,0,9,55.0,18.3333,7.8571,7.0,2.6667,2.3333,0.5714,1.3333,3.0,0.6667,0.0,0.0,3.0,1.2857,31,5,26,3,34,5,29,3,0.85,0.1,0.16,0.17,0.17,0.29,31,31,31.0,31.0,0.91,0.91,3.76,5.32,0.97,58.46,0.9,1.0,6.0,1.73,0.21,0.85,0.24,0.1,0.34
B009HBD4ZG,2.0,last year my turbotax included the state filing forms but this year i had to pay an extra  for the forms then  to file electronically  i wasnt expecting this  also my electronic check never got to the feds and i had to pay by check through the mail  very disappointed in turbotax,turbotax deluxe federal  efile  for mac old version,49.99,0.6923076923076923,17.333333333333332,10.4,18.7,52,1,8,5,3,2,2,0,6,52.0,17.3333,10.4,5.0,2.6667,1.6667,0.4,0.6667,3.0,0.6667,0.0,0.0,2.0,1.2,25,8,21,7,33,9,28,8,0.85,0.29,0.32,0.14,0.14,0.27,25,25,25.0,25.0,0.76,0.76,3.08,4.35,0.92,19.12,0.75,0.86,5.14,1.6,0.21,0.64,0.18,0.07,0.25
B01019TDJ8,3.0,i will start by saying that i do like windows   on my personally built rig it is fine mostly  everything seems fast and i do like the start menu and customizing the tiles and having the ones i want in the categories i want  pretty handy and all my hardware and software works  i use a few programs a lot like visual studio autodesk maya and things like that  and i am pretty good at troubleshooting issues  so now to the issues and why i would not recommend this currently to anyone to upgrade from windows  or buy new  installing updates can be problematic  on all  of my pclaptops  i have had even after full release updates hang and have to hope the system reverts back  once a full fresh reinstall was needed and all installed programs were gone of course and had to be reinstalled which took a long time  support this is a big onea  my sons laptop was on the preview builds  so was my personal rig  he had upgraded from a good install like i had and ms had said that it would roll over to the full release  mine did actually  other did as well but his would not and kept giving an error  i tried everything and did not want to do a fresh install since it was an upgrade from a good install of windows   contacted support and was told i would have to revert back to windows  and was recommended that i stay with that and not move to windows   not moving to windows  does not sound like something ms is saying they want and so i thought i would try support again  a second rep also told me thatb  i reinstalled windows  fresh  activate that install and then proceed to go about upgrading to windows   the windows  site itself says it should not ask for a product key but it did  so i contact support  nothing  after being told that windows  was activated and that the windows  upgrade was asking for a product key they send me to the same page that you download from and say to download the windows  update  already have done that  plus given the fact that on that very page it says that a product key should not be asked for should be an indication to the tech that something is wrong  but no download againnow you might think that since it was a preview build the upgrade could go wrong  and i am in that line of thinking  but even after a fresh install it is not working correctly  and i get hangs on the full release when updates are pushed at times  you would think that only on my personal pc where i am taking early builds it would be this way but it is just as bad sometimes on the others  and it can mess the whole thing up forcing a fresh install  on my windows  tablet i have had some hangs that tried for a long time to recover  thought it was over for that device but it managed after a good  hours to finally revert back  and then it went straight to asking for the update  for a lot of people this could be problematic and with updates set to automatically install for a lot of people i have seen issues  i would in no way recommend this to my mother or others i know just because of the update issues i have seen  would be a nightmare and cause me a lot of work,microsoft windows  pro  usb flash drive old version,184.95,0.3939393939393939,,,-514.52,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,42,138,40,354,71,286,69,0.81,0.24,0.27,0.16,2.59,1.14,153,39,38.6,35.9,0.43,0.73,5.75,8.13,0.86,17.83,0.48,0.54,28.37,3.77,0.19,0.48,0.08,0.05,0.13
